t,x,y,label
129.1762998851,52.1555047193,33.5858552949,1
129.6722981527,51.7895799806,33.5375447221,1
131.5117289514,51.6744928969,33.5205589467,1
131.7435016775,51.3170811795,33.4725880649,1
132.4923709356,50.8187572636,33.4681418386,1
142.4515184707,49.7179493548,33.4659611581,1
146.0600652304,49.527026582,33.4639335582,1
146.6135785966,48.3741852574,33.4482879305,1
146.865857661,48.1497958595,33.4217574263,1
147.3636601491,47.0023790693,33.4201186135,1
147.7429019461,46.7920365956,33.393718005,1
149.4249955,46.6187280607,33.3789513383,1
150.8435547269,46.4611586297,33.3737551242,1
151.33079043,45.869115069,33.3296564598,1
152.1704272073,45.8304899226,33.3256135712,1
152.5940106246,45.7315423837,33.3240681344,1
153.0244576725,43.1299178758,33.3098698349,1
153.3899440205,42.8526513705,33.2615582712,1
154.8409641487,42.8316422012,33.2467058128,1
156.9334671249,42.7371045605,33.2240752816,1
162.4598678704,42.7224296628,33.2230887465,1
162.8154194001,42.4178210792,33.2070137929,1
163.0467360021,42.2738250438,33.1952533652,1
164.5760683483,42.1209333372,33.1852144682,1
164.9272215471,41.734365507,33.1848941589,1
165.4731404129,41.6012264884,33.1691656003,1
166.4931467638,41.2533377418,33.1520247141,1
167.3076449094,40.9969414791,33.1498070596,1
167.6605308124,40.9935230726,33.1475567187,1
168.46146744,40.7940452204,33.1092492628,1
169.2602821109,40.760666582,33.1013672295,1
171.5532100371,40.0459840616,33.0944843477,1
173.1424389945,39.6364457576,33.0696802195,1
173.3449831328,39.3293414743,33.0639429018,1
173.6976892932,38.7788061944,33.0571896119,1
175.4274174799,38.553481226,33.0569809553,1
177.1697491453,37.9649094245,33.0482088874,1
178.8152172505,37.610663038,33.0173629907,1
178.8487199457,37.0323834623,33.0052929458,1
179.1503359353,36.7321999617,32.9818783806,1
180.4758158478,36.0934998206,32.9579514986,1
181.0465712897,35.0903832344,32.9114271801,1
181.0798098682,34.8851236574,32.8771084912,1
181.3659901226,33.7058151808,32.8680658591,1
185.4733395046,33.5537229672,32.8658559912,1
185.9082157554,32.970178012,32.8617438926,1
188.0289095652,32.3486204512,32.8556370435,1
191.2953649089,32.0224936545,32.8464181495,1
193.0351278082,31.5802148802,32.8386611507,1
196.9237655004,31.5501070656,32.8375228569,1
198.0356688546,31.5310371544,32.7879598133,1
200.3005806267,31.1955556663,32.7789858338,1
201.1342687702,30.5134927051,32.7423279147,1
202.6958666221,30.4537699184,32.7214791023,1
202.9560095856,29.9824963863,32.7029601217,1
204.1614901456,29.6975072777,32.697256579,1
205.6863889819,28.7804054456,32.6089381765,1
206.8220947542,28.5851848951,32.6081717162,1
207.3107086872,28.4236495787,32.6042557314,1
208.8730417583,28.0688471155,32.5801779366,1
209.137482202,27.724134264,32.5714956481,1
209.1709101898,27.6706238798,32.5459209673,1
210.5844671123,27.454001731,32.5407143232,1
210.6526626671,27.4240249527,32.5232264694,1
212.3540438962,26.7126290966,32.5228966882,1
212.8862557012,26.5340874296,32.5020495251,1
214.2153977679,25.6689389615,32.4887462943,1
215.9511820379,25.418442914,32.4845259621,1
217.5715598534,25.0676649942,32.4758533845,1
217.7364191564,24.9694404682,32.4189427451,1
218.2113449437,24.4548666527,32.4112392727,1
218.2807859812,23.6610550515,32.3973938747,1
218.6277251882,23.4458174543,32.3728068251,1
220.646771976,23.2965347492,32.3675545052,1
222.044772986,22.6432637156,32.3620987333,1
222.5512342604,22.6053177836,32.3602376801,1
223.225401659,22.5284864713,32.3508527933,1
224.3706957494,21.537489759,32.3487173089,1
226.0766957783,21.3974094164,32.2702666833,1
229.8469600346,21.1220160761,32.269446916,1
231.658434766,20.8148573492,32.2471893903,1
232.1725245511,20.3260657671,32.2389658719,1
232.6188404193,19.9246576492,32.2221976517,1
234.7939554769,19.9242182905,32.2096089943,1
235.3486098002,19.8278628611,32.1920940779,1
237.2615012008,18.9759935561,32.1680177375,1
238.5403006268,18.7912420181,32.1326699295,1
239.5373578641,17.8147942783,32.125127979,1
239.6374924444,17.8073825259,32.1190775727,1
240.4206449411,17.5233512937,32.112066655,1
240.5988898281,17.344456707,32.1010865841,1
240.7937728307,17.2754667909,32.0648159484,1
241.0949645192,16.9134794816,32.0637240577,1
241.6689381761,16.6509712461,32.0624389809,1
243.0595083271,16.4073544905,32.0492697239,1
243.8263164198,16.3761571096,32.045420142,1
245.0505629077,15.5323766213,32.0212183598,1
250.5061718446,14.9703211194,32.12540909,1
251.2533481437,14.9472673712,32.1482737317,1
251.4030306905,14.8698555415,32.311279802,1
251.4883122951,14.6053472175,32.3326605966,1
251.4964392304,14.5914673036,32.3700375466,1
251.528228157,14.5727777219,32.4643570618,1
251.535809063,14.5702603237,32.5441466148,1
251.6574543316,14.5492731507,32.6044210548,1
251.7658221129,14.4895772208,32.6610891583,1
251.8163031072,14.312723358,32.7673077124,1
251.8397834637,14.3036054501,32.8948050382,1
252.2162829072,14.2885755591,32.9062597679,1
252.6751955628,14.2632678446,32.95609533,1
253.0617844446,14.2462434041,32.9640613546,1
253.1807484985,14.2302899111,33.0151334849,1
253.3846944422,14.207620139,33.0386923805,1
253.4060260353,14.203141949,33.0717481734,1
253.641254405,14.1913589686,33.1297893031,1
253.8388494472,14.1911729221,33.1522379719,1
253.9316470328,14.0909668603,33.1719116499,1
253.9854178339,13.9017458171,33.1872220291,1
254.0786761202,13.9002105426,33.3078350645,1
254.3586121129,13.8671571425,33.3885958578,1
254.8834901115,13.7977801147,33.3933345553,1
255.0537315323,13.7609334296,33.3943539185,1
255.1674394668,13.6532564921,33.4461162111,1
256.0042251445,13.650751397,33.4538094865,1
256.1218700417,13.6454055057,33.5516487326,1
256.1268858202,13.6335619008,33.5973938938,1
256.4398159159,13.6107519771,33.6319589206,1
257.185109699,13.5312670494,33.6329833316,1
257.2026266122,13.4423490234,33.6794465101,1
257.216423893,13.4183551862,33.7242394764,1
257.6879624122,13.376926685,33.8144310962,1
257.732765252,13.3489895173,33.8964764904,1
258.1960428237,13.3075470585,33.9509636073,1
258.5989367759,13.2990075274,34.0624716471,1
258.7072646419,13.2400257772,34.1094937129,1
259.5850787902,13.2122878717,34.1937645207,1
261.1640046154,13.1549080864,34.2204990442,1
261.9077697007,12.9747025965,34.3178155287,1
262.0221052723,12.9525643588,34.3256410539,1
262.1297403015,12.9420201073,34.4167233157,1
262.8128916736,12.8720446881,34.4314485865,1
263.2807765504,12.8201573688,34.4568481645,1
263.5080062083,12.7391628038,34.4795663866,1
263.8405150508,12.6996110326,34.6559183343,1
264.0616097521,12.6952582206,34.6841219995,1
264.132130015,12.6256891448,34.7374719277,1
264.1381611555,12.6111982074,34.7454174933,1
264.1993264059,12.5970459839,34.8116210887,1
264.4727910432,12.5847586482,34.8510119669,1
264.7422658163,12.5593663335,34.8987904002,1
264.9076951014,12.461513774,34.956063803,1
265.0023496269,12.4142046761,35.0235144536,1
265.2169649509,12.3790545725,35.1112003865,1
265.2658828361,12.3763486687,35.1795467537,1
265.3460038708,12.301717734,35.1817304716,1
265.402049603,12.2886949732,35.269861287,1
265.4564829299,12.2058866804,35.2723201148,1
265.8165430724,12.1862267879,35.4044825428,1
265.8358253172,12.1850828307,35.5601600303,1
265.9079837424,12.1697689108,35.5975067466,1
266.0151191823,12.1615909696,35.606091904,1
266.0788778753,12.1103217053,35.6885911433,1
266.1592398681,12.0803430004,35.7486663621,1
266.3981274157,11.91143164,35.8193699363,1
266.4346926638,11.8510497824,35.848694131,1
266.4577194329,11.8110358321,35.8613279294,1
266.5026381638,11.674046094,35.8980866794,1
266.9671271077,11.5973816599,35.922398894,1
267.1360629056,11.5579149958,35.9294762461,1
267.3241167205,11.3863430177,35.9334820594,1
267.4162813515,11.3679928906,35.9365979427,1
267.8468278733,11.3285612543,35.989016858,1
267.8476336257,11.3111273854,36.0813320993,1
268.3472255416,11.2910055023,36.0958702078,1
268.6733497113,11.2281570135,36.139134289,1
268.7137190342,11.1585752959,36.1444845716,1
269.0880683293,11.154881652,36.1774920676,1
269.2172667063,11.1066975511,36.2355717096,1
269.2608299079,11.1006782378,36.242834682,1
269.3564389166,11.0091381877,36.2852300458,1
269.3578104199,10.9572513237,36.2984372121,1
269.6052860303,10.9564794502,36.3739263265,1
269.6877364639,10.9102678021,36.3878920158,1
270.2454183739,10.8640274132,36.4707981966,1
270.2893672149,10.7662384345,36.4760257639,1
270.3195697159,10.7111537064,36.5161897939,1
270.5104795068,10.6727089512,36.697326325,1
270.6337060112,10.6698638065,36.7332525921,1
271.5300508951,10.6223185553,36.7460749848,1
271.6462963854,10.6086087965,36.890415365,1
271.7236290446,10.5425047151,36.9074105325,1
271.8492722462,10.5147355034,36.9245547132,1
272.1257271932,10.4457876907,37.1242798543,1
272.1351328223,10.4359721946,37.1584572624,1
272.2296179675,10.3231220876,37.1936963923,1
272.5002164448,10.2387372456,37.2428188297,1
272.504457047,10.1892754955,37.3589863434,1
272.7841350866,10.1669885636,37.3607456598,1
272.9964266133,10.0725885561,37.4009668271,1
273.1184646473,10.0026094204,37.4278330767,1
273.3481503179,9.9919488377,37.5187969614,1
273.5853597099,9.8783039003,37.5191713016,1
273.7503327626,9.8516399609,37.8222866872,1
273.7578271477,9.8445055177,37.9192782171,1
273.8777138276,9.8161968423,37.933368801,1
273.8917521323,9.7524734243,37.9361064877,1
274.0678345043,9.6205619356,37.9826495154,1
274.3904933152,9.5912282102,37.9939341885,1
274.9142906132,9.5789186304,38.0354415925,1
274.9948224046,9.5498853095,38.0560287668,1
275.5154996051,9.4839006072,38.0606779178,1
275.5469110295,9.4719396556,38.1439303784,1
275.5936338942,9.4526316186,38.2374707613,1
275.6886109048,9.3471007722,38.2789477171,1
276.5015997614,9.2594947112,38.3630359221,1
276.8450740417,9.2533062336,38.4147062244,1
276.9207700681,9.2505074332,38.4454179075,1
277.1235986496,9.2471236027,38.4541767431,1
277.1998546222,9.2045698689,38.5223052048,1
277.8127019441,9.1987801867,38.5640486547,1
278.74357022,9.1738797747,38.5714561122,1
279.2806334745,9.0694484959,38.9054243437,1
279.3384183113,9.044810751,38.9224754204,1
279.367571813,9.037382691,38.93006151,1
279.4370383787,9.0060786832,38.9686822148,1
279.5860565372,8.9680489907,38.9768891091,1
279.6360408398,8.939247059,38.9958583261,1
279.9733856661,8.9100091214,39.0977411236,1
280.675189088,8.8732077133,39.2617209126,1
280.9799541802,8.8713176571,39.2788914386,1
281.0596225908,8.7901060572,39.3553913283,1
281.3633348781,8.7132869131,39.371122773,1
281.4073802088,8.7025880084,39.4462989529,1
281.5129374639,8.702151072,39.4942055413,1
282.4427805844,8.6114077145,39.5240457975,1
282.5319155208,8.5961861736,39.5304659027,1
282.5730905901,8.582057676,39.5755266114,1
282.9320473531,8.525034812,39.7020198331,1
283.0077283539,8.4923707324,39.9118887364,1
283.2249359164,8.4146033553,39.917078907,1
283.4303648363,8.36936246,40.0491963496,1
283.626348621,8.3349568713,40.0580072732,1
283.9625693849,8.3120554922,40.1242493439,1
284.2857441626,8.2998242017,40.1402994096,1
284.4425485378,8.2745594696,40.3284975432,1
284.7006043478,8.1247379598,40.3985551445,1
284.7677768692,8.1191650042,40.5259546066,1
284.884110089,8.1059113954,40.6184874886,1
284.88715819,8.0633138006,40.6671266612,1
284.8974410677,8.0342121804,40.6812521612,1
285.2373784931,8.0110789769,40.7255686023,1
285.280601833,7.9998159427,40.7379809106,1
285.7884166664,7.9918055691,40.756377296,1
286.0400553912,7.98822458,40.8195785572,1
286.49674559,7.9494789801,40.820988839,1
286.6212749777,7.9269434187,40.8646736432,1
286.7438906614,7.924483729,40.8653654929,1
286.9027378954,7.8175290778,41.0047836788,1
287.5034380433,7.7574605348,41.0393354729,1
288.027453183,7.7436403999,41.0401777617,1
288.1255304637,7.732713326,41.0534813115,1
288.574859333,7.6477363879,41.0650133566,1
288.6999529859,7.6438725336,41.1105150209,1
288.7705830733,7.6382236389,41.2831794225,1
288.8451885515,7.6174062505,41.2834079092,1
288.9384447341,7.5580895781,41.2988620103,1
288.9496727984,7.5329549373,41.413502889,1
288.9647428046,7.5226378909,41.4200627942,1
288.9767224539,7.4941301699,41.5444079121,1
289.011940108,7.4241705324,41.640743386,1
289.474198141,7.3564629032,41.7349024928,1
289.8203859897,7.3542653658,41.7545485484,1
289.8508325607,7.2987635192,41.7658535092,1
289.965841754,7.2314542522,41.7849057999,1
290.304258729,7.1959307892,41.824017945,1
290.5645591556,7.1704872808,41.938961483,1
290.6658519256,7.133335083,42.2081157015,1
291.2371494634,7.1327667664,42.2936590355,1
291.4524915214,6.9736235496,42.3308702813,1
291.6363663039,6.9617474154,42.3932360663,1
291.6749163252,6.9421755173,42.557585235,1
291.7401949709,6.8750370063,42.6128871327,1
291.9970529464,6.7900483274,42.6586055631,1
292.0020902506,6.7842564632,42.6995905828,1
292.1540578813,6.7698178365,42.7382196205,1
293.1321100341,6.7280141349,42.7770430633,1
293.1912009793,6.7263597546,42.8422658222,1
293.254717302,6.7050674852,42.906637865,1
293.2756365441,6.6982615047,43.0569339812,1
293.2918777184,6.5538703662,43.0604293489,1
293.400796561,6.4367692509,43.1146487525,1
293.5966434284,6.4167387411,43.1738707251,1
293.7047207423,6.356925523,43.2969956628,1
293.9523134933,6.2752763327,43.500502789,1
294.0285748024,6.2174630996,43.516645539,1
294.3063202569,6.2086754206,43.5378618202,1
294.6591558698,6.1677691003,43.6714157126,1
294.8539323092,6.1617307474,43.6965281314,1
295.0076214156,6.1195152051,43.7502969829,1
296.3591180519,6.1009731399,43.834085296,1
296.3758945519,6.072473175,43.8502996805,1
296.4193529567,6.0103193847,43.8752241461,1
296.4195213412,5.9784232511,43.8930189548,1
296.5764759928,5.9425307325,43.9309083884,1
296.6363889827,5.9341730075,43.9573091416,1
296.699461573,5.7854579118,43.9947095768,1
296.7351141755,5.7760969652,44.0060042901,1
296.9179692576,5.7138295109,44.0275146948,1
297.1948098288,5.6847179304,44.060367459,1
297.5159980311,5.665271486,44.0886996136,1
297.8719860584,5.5842858446,44.1260833603,1
298.1442602969,5.5460274857,44.1567102249,1
298.2573850742,5.5356399577,44.2800149412,1
298.6319206134,5.4435655003,44.4018341479,1
298.7978239982,5.4289675702,44.4188522925,1
298.9910405195,5.3853304042,44.4990093037,1
299.0442831883,5.2396200363,44.5308503446,1
299.3569202195,5.2011322197,44.7680688847,1
299.4521223858,5.1806026289,44.7989066677,1
299.5109488415,5.1735402721,44.9034797959,1
299.6689387504,5.1692719804,44.9119517454,1
299.778571453,5.1095852658,44.9659344285,1
