t,x,y,label
81.5909207904,53.9251791847,34.7212312695,3
84.1760655346,53.888606687,34.715961646,3
86.8710111775,53.837444842,34.6326799624,3
88.2274345987,53.7070319073,34.2337854679,3
88.5787916107,53.5958258042,34.2127035134,3
89.6829238178,53.5154153014,34.2024064192,3
89.9015711291,53.5060200484,34.0843059675,3
91.4010754642,53.3674043236,33.9176645478,3
92.7844395363,53.2291129269,33.6157091451,3
94.3212896109,53.2172712962,33.5924569418,3
94.963869292,53.1857007904,33.227823578,3
99.0832786343,53.0121707402,33.0313551184,3
103.8628763341,52.3350370396,32.6455949108,3
105.0557813306,52.3274152747,32.6226651753,3
105.8459992136,52.0844554138,32.6129663769,3
107.0618289083,51.8667781863,32.6101725675,3
110.1981889816,51.6250996811,32.5869100081,3
112.0169567284,51.5768791283,32.5475709247,3
112.6803014587,51.4690302196,32.5420794038,3
112.7347789595,51.2199305361,32.4924550365,3
113.0187672818,50.9924418286,32.4296422273,3
113.0821967723,50.6045229375,32.299003143,3
113.4019515755,50.2890159574,32.2956512843,3
114.1778332475,49.8171566062,32.2307667696,3
114.3070518388,49.7920553215,32.0140933866,3
115.3458749153,49.7652953909,31.9449851372,3
115.9578020849,49.705544096,31.9193935616,3
117.0107696562,49.5326036709,31.909929305,3
117.4134896075,49.1434989429,31.8975759706,3
117.7937180765,47.9974659612,31.8462409884,3
118.7590675565,47.9104989576,31.8438542523,3
119.0653040445,47.7568246848,31.8413486855,3
119.9133280895,47.3773071696,31.8246241215,3
120.2039154644,47.1763343693,31.7213097209,3
122.1438425666,46.6470535107,31.6830172973,3
122.9727052776,46.548766444,31.5809732668,3
123.2906711186,46.3553466936,31.5357192218,3
124.0211113541,46.3504595203,31.5097936411,3
127.0901185519,46.3173741687,31.4209960291,3
127.7553417708,46.1470511945,31.2570029501,3
127.917500527,46.0928244432,31.2108903457,3
128.8184005512,45.6606250755,31.0836586729,3
130.7343234289,45.6292415268,31.0368599449,3
131.501848957,45.3010696318,31.0361149569,3
132.1541555804,45.1461093106,31.0142778016,3
133.0476723957,45.0128252938,31.0521050849,3
135.4072090442,45.0376240792,31.0993606753,3
136.6541327979,45.1400719994,31.1764867833,3
137.638379011,45.1859981978,31.211373955,3
137.6610628622,45.1993356651,31.2850000988,3
139.0529469791,45.2254191136,31.3145935366,3
139.7211181757,45.2433312567,31.3552546277,3
140.3264412326,45.2606657418,31.3580327363,3
140.5658578128,45.3088496486,31.3846003899,3
140.5704559567,45.3208268557,31.4755467639,3
141.4869149849,45.3406863965,31.5865418142,3
141.8042300776,45.367126972,31.6958160548,3
143.1886632187,45.3782214996,31.7536603253,3
144.0858959509,45.4031611897,31.7551486973,3
144.974383744,45.4182230128,31.8726584527,3
145.8692208313,45.4222894954,31.8835124083,3
147.6112823856,45.449103322,31.9707751514,3
147.9063650665,45.4959110662,31.9977974447,3
148.9565325933,45.5126278968,32.1339470906,3
151.2184484696,45.5420180105,32.2524931795,3
152.0783528253,45.564378382,32.2641177172,3
153.5277087029,45.6139433172,32.3756908246,3
153.5341178954,45.6724410287,32.4572957054,3
155.1622611486,45.7127527828,32.4699801146,3
160.0792189209,45.7280242865,32.5141534183,3
160.1776450618,45.7612808286,32.5835652823,3
161.0522110878,45.7760536453,32.6169551339,3
161.5746629916,45.7779261609,32.655741007,3
162.2017315731,45.7826104451,32.6826118906,3
162.4795174996,45.8123319347,32.7434422772,3
162.8642034351,45.8447107945,32.7856469623,3
163.8586181007,45.8762956272,32.8523251383,3
164.1378950223,45.9930458397,32.8785385012,3
168.363370733,46.0300955988,33.1027092693,3
168.7076070514,46.1167602955,33.3103803823,3
168.8999680848,46.2336001955,33.5829857407,3
169.2877734081,46.2949642756,33.660385847,3
171.1043424499,46.3305354139,33.6950918912,3
171.4956874184,46.4829868485,33.7821634796,3
171.8508317388,46.6494338998,33.9769280892,3
171.9748493006,46.7366142109,34.1015593047,3
174.7424781528,46.809383867,34.1744257095,3
174.9505234696,46.9002766655,34.2497102396,3
177.109604678,46.9011644956,34.4678759688,3
177.229455726,46.984117166,34.6381970537,3
179.2642682139,47.0411551061,34.7039899521,3
181.9257311814,47.1648444923,34.735422326,3
182.2063426287,47.2113947592,34.748795147,3
183.8935783289,47.3636022115,34.8669023895,3
184.5033517683,47.4622652891,34.940571401,3
184.5126386878,47.6145889699,34.9590291834,3
186.0757389312,47.7184449903,35.0114298015,3
190.935230683,47.9186124801,35.0148941994,3
191.3378457378,47.9765305769,35.2502579583,3
191.8927115535,47.9887584162,35.4355925203,3
191.9140154749,48.1539604984,35.5560616873,3
192.4486334131,48.1785422701,35.5593188485,3
192.7850198269,48.178702298,35.6791488189,3
194.0239308789,48.1827728379,35.9306512917,3
194.1489142975,48.2640106958,35.988182061,3
194.9535522696,48.3212052406,36.0167865768,3
195.5043846051,48.390942111,36.3557476703,3
195.6949529166,48.6069313879,36.3993128975,3
196.6138369853,48.6303085849,36.4001468257,3
198.3703796888,48.6771936265,36.532985453,3
199.2454394864,48.7350848726,36.6194736542,3
199.6256661384,48.960222846,36.6303521205,3
201.0229364326,49.0467636119,36.8818354822,3
201.6561481985,49.0754743653,37.1003785203,3
202.0287542123,49.1367875276,37.218309051,3
202.1969524849,49.1418004017,37.3244585568,3
203.5786496456,49.1498318481,37.3368614876,3
204.9036163019,49.1739614953,37.3370319101,3
205.0598571989,49.2088665576,37.3464076651,3
207.2217943892,49.2337434105,37.3708402104,3
207.571823418,49.270942158,37.5177898387,3
208.0465920216,49.324223596,37.7959263326,3
208.2150882488,49.5741741202,38.1271401247,3
209.2505841782,49.6450677372,38.1364879858,3
209.4625464442,49.6458395748,38.2206695427,3
211.0002535555,49.6970208488,38.4341491375,3
211.0775940953,49.7583057482,38.5439224389,3
211.2052619326,49.9582043217,38.6297184897,3
211.9700629899,49.973809317,38.7410860127,3
212.3946966824,50.096421843,38.8364949725,3
213.8796235667,50.2652254372,38.8641960024,3
214.4833211265,50.3720077072,39.0041456853,3
215.8980408025,50.4355921129,39.0942517921,3
215.9398702944,50.5892491875,40.0119217348,3
216.1886623558,50.6179159027,40.1515919085,3
216.2009768062,50.6737686379,40.2141909373,3
217.5532259372,50.8709207479,40.249943407,3
218.3914223506,50.9145764865,40.2623935174,3
219.3355771165,50.9162136859,40.3019706745,3
220.6158868575,51.0640078855,40.3286514152,3
221.9952517823,51.2094486091,40.4160526483,3
222.269247864,51.7043450467,40.4374003519,3
225.0431536863,51.7657400114,40.4545142841,3
226.4848955668,51.9111266069,40.5338910252,3
227.2428027304,51.9678161014,40.7525896155,3
227.4713713369,52.1340129986,40.7705800465,3
227.5576357989,52.2455188101,40.8111337344,3
229.3688018298,52.5834487356,40.8483610388,3
233.7373128758,52.5891103805,40.8860074767,3
233.8522873735,52.8077129072,41.0306375228,3
235.6692775832,53.5410528515,41.4000261917,3
236.212030077,53.6610822965,41.407772931,3
237.2274014824,53.7661627734,41.6378211363,3
237.7663371911,54.202269321,41.9652799726,3
243.0639774543,54.2279238025,42.0530138845,3
243.6807023743,54.2929911884,42.1387979359,3
243.8462171574,54.4405628093,42.1701923232,3
244.0812074648,54.4628245212,42.2455025098,3
246.5809007456,54.5507892865,42.4682917229,3
247.6079482369,54.7042979777,42.4807312168,3
249.3138584414,54.7376698665,42.586757721,3
249.9933969203,54.8355852698,42.7346493785,3
250.2398130062,55.1675905846,43.0472855918,3
250.54855567,55.8177815155,43.0778262513,3
254.4878590776,56.0057355408,43.0812434448,3
254.6751439025,56.2117534538,43.133829133,3
254.8803257675,56.5072920999,43.1517806694,3
255.3063136778,56.5395206669,43.1618910616,3
257.0603965458,56.6124160143,43.1641927261,3
257.2034893002,57.4743005273,43.1822441588,3
258.1276271121,57.4941760189,43.260078509,3
258.4767616863,57.6529165654,43.271109634,3
262.6721071306,57.659351127,43.2813587801,3
262.9415901659,57.6968203264,43.3620640849,3
263.7685837746,58.2761165929,43.3694166113,3
263.9848476371,59.5258607687,43.3701884413,3
269.4646645701,59.7925076884,43.4158372937,3
270.5199621484,59.8445714587,43.4495138108,3
271.3770142835,59.9508690701,43.4750750105,3
271.5084918221,60.0632965117,43.502982525,3
272.502323993,60.2144149187,43.5067659153,3
273.0752709563,60.2210399466,43.5859590632,3
274.7329267484,60.6612569002,43.5986144794,3
275.8391012815,60.7024023032,43.6052013471,3
277.9730568165,60.7531893784,43.614846373,3
279.2337940603,61.6955192221,43.6214202413,3
279.6437477016,61.9605898743,43.6432126775,3
280.4467743268,62.3302964609,43.6786064125,3
280.7217594007,62.6766786701,43.721786007,3
281.5144498063,63.0174423089,43.737487613,3
281.6908424728,63.0565248227,43.764415834,3
281.7099660516,63.5192666251,43.7954189877,3
282.6724787668,63.9855018858,43.7966919892,3
282.7897014586,64.3249684351,43.8131389099,3
283.108822783,64.7459312632,43.8386251199,3
283.5727835951,64.8583877902,43.8439496329,3
283.9221330673,65.1763829197,43.9198634923,3
284.4909345847,65.3726823791,43.9235447869,3
285.9969249266,65.4491953113,43.9480133862,3
286.032341782,65.5463590719,44.1147270527,3
290.9736923497,65.747503146,44.1244787992,3
292.0978618335,65.8726728574,44.1470613161,3
293.0672148435,66.3681458507,44.1542601233,3
294.2627887028,66.5295599636,44.1764340033,3
294.7312838708,67.3428841227,44.1966559422,3
294.8411329534,68.0525602907,44.2185523075,3
295.3338138845,69.0449671443,44.2319721722,3
295.8299696151,69.3052125377,44.2347717011,3
297.2170078378,69.4284688447,44.2521173078,3
298.2238785791,69.6876944135,44.2916087633,3
298.3547281345,69.7157515876,44.2932224338,3
298.852418928,69.7237826514,44.2966257328,3
